,name_scrapped,id,link_spotify,followers,generos,imagenes,popularidad,nombre_en_spotify,type_of_artist,lugar_extraido,index_on_last_dataset
1179,Agrupación Iniciación musical con enfoque Orff,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1180
1180,Los Trinantes,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1181
1181,Los Alegres Paujileños,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1182
1182,GENERAL BONG,<built-in function id>,https://open.spotify.com/artist/2fOygnDG1odfROTRKWx1Dj,459,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb25be88ac587672e5d909e8ff', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517425be88ac587672e5d909e8ff', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17825be88ac587672e5d909e8ff', 'width': 160}]",6,General Bong,<class 'type'>,simus,1183
1183,Pentagrama Parrandero,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1184
1184,Renacer Campesino,<built-in function id>,https://open.spotify.com/artist/2EhBZHVcW1usb6H9B5nzts,48,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738dd5fd543868623a782d3afb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e028dd5fd543868623a782d3afb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048518dd5fd543868623a782d3afb', 'width': 64}]",0,Grupo Renacer Campesino,<class 'type'>,simus,1185
1185,Son del Guaitiquia,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1186
1186,SON PALO VERDE,<built-in function id>,https://open.spotify.com/artist/6ue9yrNbqKBaS2xzMmtGfi,97,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb19d5f6328bcc052a424c95d9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517419d5f6328bcc052a424c95d9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17819d5f6328bcc052a424c95d9', 'width': 160}]",2,Son Palo Verde,<class 'type'>,simus,1187
1187,FUNDACION ORQUESTA SINFONICA JOVEN DE NARIÑO,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1188
1188,WILSON Y SUS ESTRELLAS,<built-in function id>,https://open.spotify.com/artist/48ukcJ99YY4i9RzWNuKAju,93,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273568a2b838d4af2ef91c1cf71', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02568a2b838d4af2ef91c1cf71', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851568a2b838d4af2ef91c1cf71', 'width': 64}]",9,Wilson y Sus Estrellas,<class 'type'>,simus,1189
1189,BANDA ESCUELA DE MÚSICA GUADALUPANA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1190
1190,BADTRIP,<built-in function id>,https://open.spotify.com/artist/6JtratuaBrBvw0iqRBu6pr,500,['drift phonk'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eecce195492fe5647d358850', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02eecce195492fe5647d358850', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851eecce195492fe5647d358850', 'width': 64}]",39,BADTRIP MUSIC,<class 'type'>,simus,1191
1191,Sonora Polifónica,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1192
1192,Los caminantes de la Carranga,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1193
1193,2H Familia,<built-in function id>,https://open.spotify.com/artist/7BDL4DROpZOS9yWbEPZ9Fn,5,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734981a455f922d5a1129bf0d9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024981a455f922d5a1129bf0d9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514981a455f922d5a1129bf0d9', 'width': 64}]",0,2H FAMILIA,<class 'type'>,simus,1194
1194,LOS PESAOS DE LA CLAVE,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1195
1195,sublime mistery,<built-in function id>,https://open.spotify.com/artist/5wwtMpCn6gQBhfYXjM2vCg,6,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af394aef5ec1a32b5ee5dae7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02af394aef5ec1a32b5ee5dae7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851af394aef5ec1a32b5ee5dae7', 'width': 64}]",0,Sublime Mistery,<class 'type'>,simus,1196
1196,ZonaCeroRap,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1197
1197,pepito perez,<built-in function id>,https://open.spotify.com/artist/1ykcBX3VupThvsQxCpRkTb,560,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a3e1648878f5943b8e3e75b7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a3e1648878f5943b8e3e75b7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a3e1648878f5943b8e3e75b7', 'width': 64}]",26,Pepito Perez,<class 'type'>,simus,1198
1198,DJ ART,<built-in function id>,https://open.spotify.com/artist/3izRPyr5RNml6xxMBDMSso,16,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2d4d66394593e2b3cbc5f9e6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742d4d66394593e2b3cbc5f9e6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782d4d66394593e2b3cbc5f9e6', 'width': 160}]",26,DJ Artus,<class 'type'>,simus,1199
1199,Agrupación fu-son,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1200
1200,Clasicos del Vallenato,<built-in function id>,https://open.spotify.com/artist/79QGkt1WWGVD9bZqQkI0aQ,409,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27336f7a563e4c85b6bf01fcd5d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0236f7a563e4c85b6bf01fcd5d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485136f7a563e4c85b6bf01fcd5d', 'width': 64}]",0,Clásicos del Vallenato,<class 'type'>,simus,1201
1201,Violín Irlandés,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1202
1202,Morfonia,<built-in function id>,https://open.spotify.com/artist/12BquJvJVg8XFRB3M90MmJ,34642,['shonen'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735acf2c8a935b181b80e633d7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025acf2c8a935b181b80e633d7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515acf2c8a935b181b80e633d7', 'width': 64}]",38,Morfonica,<class 'type'>,simus,1203
1203,ALMA DE COLOMBIA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1204
1204,Ensamble Latino Colombia,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1205
1205,ORGANIZACIÓN NEUMA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1206
1206,Sexteto Son del Amanecer,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1207
1207,Sexteto Son del Amanecer,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1208
1208,Tkila,<built-in function id>,https://open.spotify.com/artist/7ua35iM0VjwfuHopuQDScm,49754,"['christian music', 'christian relaxative', 'classic praise', 'deep christian rock', 'worship']","[{'height': 400, 'url': 'https://i.scdn.co/image/e74bad7139b745101f74dbce79d9f35c8db25f3f', 'width': 600}, {'height': 133, 'url': 'https://i.scdn.co/image/58feb91b2626dfd3f1162953804603722726d123', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/28e1fc4942c8e054d027cca98fba2760993a1d01', 'width': 64}]",44,Twila Paris,<class 'type'>,simus,1209
1209,EL REY DE LA VIEJOTECA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1210
1210,ORQUESTA LA CENTRAL,<built-in function id>,https://open.spotify.com/artist/0BPi4OiP4lnHm6VjzZKpKE,2,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d07cbceded02e02f66b99604', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d07cbceded02e02f66b99604', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d07cbceded02e02f66b99604', 'width': 64}]",0,la central orquesta,<class 'type'>,simus,1211
1211,orquesta la central,<built-in function id>,https://open.spotify.com/artist/0BPi4OiP4lnHm6VjzZKpKE,2,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d07cbceded02e02f66b99604', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d07cbceded02e02f66b99604', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d07cbceded02e02f66b99604', 'width': 64}]",0,la central orquesta,<class 'type'>,simus,1212
1212,Fálikos,<built-in function id>,https://open.spotify.com/artist/4pAgH7ZVMfeEqm11iwwYjA,61936,['otacore'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba1454eefddff8d7c7ad37424', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a1454eefddff8d7c7ad37424', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a1454eefddff8d7c7ad37424', 'width': 160}]",54,FalKKonE,<class 'type'>,simus,1213
1213,TRAVEL ROCK FUSION,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1214
1214,BIG FIVE MUSIC,<built-in function id>,https://open.spotify.com/artist/3ygO6bzf5NRcv6EsMqPsDD,32,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f96c4146ac955503f4f5114', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025f96c4146ac955503f4f5114', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515f96c4146ac955503f4f5114', 'width': 64}]",3,Big5 music,<class 'type'>,simus,1215
1215,Alejo Galeano,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1216
1216,Agrupación Juvenil Los Hijos del Pueblo,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1217
1217,Ministerio Musical Shajah,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1218
1218,El Caribefunk,<built-in function id>,https://open.spotify.com/artist/25UVM4HwATaXX6M7SXT1JI,44537,['folclor afrocolombiano'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6eb5cf3470838724165107a5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746eb5cf3470838724165107a5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786eb5cf3470838724165107a5', 'width': 160}]",44,El Caribefunk,<class 'type'>,simus,1219
1219,Corsarios Marching Band,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1220
1220,Ministerio Duc In Altum,<built-in function id>,https://open.spotify.com/artist/5HwqKbrMwxcw7rC7TmOObe,10,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273291f0d64677aab665be14576', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02291f0d64677aab665be14576', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851291f0d64677aab665be14576', 'width': 64}]",0,Ministerio DUC in Altum,<class 'type'>,simus,1221
1221,TRISHAGIÓN BAND,<built-in function id>,https://open.spotify.com/artist/6HffeXF8JPGeKQd1Q2zwzx,1,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a58b4dcbef0743c84a82c9df', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a58b4dcbef0743c84a82c9df', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a58b4dcbef0743c84a82c9df', 'width': 64}]",0,Trishagion.Band,<class 'type'>,simus,1222
1222,COMPAÑÍA DE MARCHA 436,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1223
1223,"Fundación Musical Cacique Tundama ""Fumucatu Marching Band""",<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1224
1224,BANDA RITMICA SAN MIGUL ARCANGEL ,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1225
1225,Semillas de mi tierra,<built-in function id>,https://open.spotify.com/artist/3nrhyZWMfyQCngv38OFj4N,2,[],[],0,Semillas De Mi Tierra,<class 'type'>,simus,1226
1226,Muistelmat,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1227
1227,Espeletia,<built-in function id>,https://open.spotify.com/artist/3eFIJJlvmhILoR1vXHI7xV,43,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7d8f82806f94b74c1bcf6cc4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747d8f82806f94b74c1bcf6cc4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787d8f82806f94b74c1bcf6cc4', 'width': 160}]",0,Una Espeletia,<class 'type'>,simus,1228
1228,Pasocanela,<built-in function id>,https://open.spotify.com/artist/0ZFtjq0fZPuvlBgA2pp0mU,56,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbbbbd806585f35a9ae88d175', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bbbbd806585f35a9ae88d175', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bbbbd806585f35a9ae88d175', 'width': 160}]",0,Pasocanela,<class 'type'>,simus,1229
1229,Poesie,<built-in function id>,https://open.spotify.com/artist/1eNVgBJSQ8qJGtxeeSU6sI,1921,"['belgian dance', 'belgian new wave']",[],8,Poésie Noire,<class 'type'>,simus,1230
1230,Viajeros,<built-in function id>,https://open.spotify.com/artist/3hlj1I1rsm5RP6bScADwvl,119,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb90e0191b99372bf9ecef10ae', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517490e0191b99372bf9ecef10ae', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17890e0191b99372bf9ecef10ae', 'width': 160}]",15,Viajeros del Norte,<class 'type'>,simus,1231
1231,SANIUS,<built-in function id>,https://open.spotify.com/artist/3sW41aChSc5bBow0Folc1S,263137,"['polish alternative rap', 'polish hip hop']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebb38857de8080906fe262f39e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174b38857de8080906fe262f39e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178b38857de8080906fe262f39e', 'width': 160}]",63,Sarius,<class 'type'>,simus,1232
1232,Banda del BASPC29 Popayán,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1233
1233,La Furruska,<built-in function id>,https://open.spotify.com/artist/5jJiLplVPDH7OKWcwqafDz,4022,['latin ska'],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730ce14cf7253bb10ab60eb5a1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020ce14cf7253bb10ab60eb5a1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510ce14cf7253bb10ab60eb5a1', 'width': 64}]",19,La Furruska,<class 'type'>,simus,1234
1234,Sereno,<built-in function id>,https://open.spotify.com/artist/6u6AbTVrbabv27DLcSrF8i,65968,"['alternative r&b', 'chill r&b', 'indie r&b', 'modern indie pop']","[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb76a8f2696fb47adfb5c70dde', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517476a8f2696fb47adfb5c70dde', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17876a8f2696fb47adfb5c70dde', 'width': 160}]",59,Serena Isioma,<class 'type'>,simus,1235
1235,Desierto Sonora,<built-in function id>,https://open.spotify.com/artist/4uKMsiXUZ7ii8GfsImEH9x,104,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8b63ccaedd415af7c8902eb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e8b63ccaedd415af7c8902eb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e8b63ccaedd415af7c8902eb', 'width': 64}]",2,Desierto Sonora,<class 'type'>,simus,1236
1236,RITMO SABANERO DE COLOMBIA,<built-in function id>,https://open.spotify.com/artist/6tub8Fexd0G75Qe8JB4QSv,5,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a44799100ae35392add2002', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022a44799100ae35392add2002', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512a44799100ae35392add2002', 'width': 64}]",0,Ritmo Sabanero de Colombia,<class 'type'>,simus,1237
1237,La Muralla Vallenata,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1238
1238,Ensamble Coromático,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1239
1239,Gran Banda 26 de Juliio,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1240
1240,Ensamble Cuyabro de Clarinetes ,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1241
1241,Rokamandú ,<built-in function id>,https://open.spotify.com/artist/4grkwnxGHrlbypogSwin4Y,103,[],"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ba05268f16d326b69f9419c7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ba05268f16d326b69f9419c7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ba05268f16d326b69f9419c7', 'width': 64}]",3,Rokamandú,<class 'type'>,simus,1242
1242,Perros sin Raza Banda,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1243
1243,KUBANDE ORQUESTA,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1244
1244,Broken Accidentally Dreams,<built-in function id>,not in database,0,not in database,not in database,0,not in database,<class 'type'>,simus,1245
