artist,id,song_descriptor,x1_graphics,x2_graphics,x0_descriptive,x1_descriptive,x2_descriptive,x3_descriptive,x4_descriptive,x5_descriptive,x6_descriptive,x7_descriptive,x8_descriptive,x9_descriptive,x10_descriptive,x11_descriptive,x12_descriptive,x13_descriptive,x14_descriptive,x15_descriptive,x16_descriptive,x17_descriptive,x18_descriptive,x19_descriptive,x20_descriptive,x21_descriptive,x22_descriptive,x23_descriptive,x24_descriptive,x25_descriptive,x26_descriptive,x27_descriptive,x28_descriptive,x29_descriptive,x30_descriptive,x31_descriptive,x32_descriptive,x33_descriptive,x34_descriptive,x35_descriptive,x36_descriptive,x37_descriptive,x38_descriptive,x39_descriptive,x40_descriptive,x41_descriptive,x42_descriptive,x43_descriptive,x44_descriptive,x45_descriptive,x46_descriptive,x47_descriptive,x48_descriptive,x49_descriptive,x50_descriptive,x51_descriptive,x52_descriptive,x53_descriptive,x54_descriptive,x55_descriptive,x56_descriptive,x57_descriptive,x58_descriptive,x59_descriptive,x60_descriptive,x61_descriptive,x62_descriptive,x63_descriptive,x64_descriptive,x65_descriptive,x66_descriptive,x67_descriptive,x68_descriptive,x69_descriptive,x70_descriptive,x71_descriptive,x72_descriptive,x73_descriptive,x74_descriptive,x75_descriptive,x76_descriptive,x77_descriptive,x78_descriptive,x79_descriptive,x80_descriptive,x81_descriptive,x82_descriptive,x83_descriptive,x84_descriptive,x85_descriptive,x86_descriptive,x87_descriptive,x88_descriptive,x89_descriptive,x90_descriptive,x91_descriptive,x92_descriptive,x93_descriptive,x94_descriptive,x95_descriptive,x96_descriptive,x97_descriptive,x98_descriptive,x99_descriptive,x100_descriptive,x101_descriptive,x102_descriptive,x103_descriptive,x104_descriptive,x105_descriptive,x106_descriptive,x107_descriptive,x108_descriptive,x109_descriptive,x110_descriptive,x111_descriptive,x112_descriptive,x113_descriptive,x114_descriptive,x115_descriptive,x116_descriptive,x117_descriptive,x118_descriptive,x119_descriptive,x120_descriptive,x121_descriptive,x122_descriptive,x123_descriptive,x124_descriptive,x125_descriptive,x126_descriptive,x127_descriptive,popularity_mean,popularity_variance,danceability_mean,danceability_variance,duration_mean,duration_variance,energy_mean,energy_variance,instrumentalness_mean,instrumentalness_variance,key_mean,key_variance,liveness_mean,liveness_variance,loudness_mean,loudness_variance,mode_mean,mode_variance,speechiness_mean,speechiness_variance,tempo_mean,tempo_variance,time_mean,time_variance,valance_mean,valance_variance
Estación Caribe /,4H6OBYLBXJvp8alo9b2Yjz,57.7239646911621,57.723957,36.672394,57.723934,36.672382,34.969048,26.691027,25.934422,22.939087,20.00784,19.706156,18.708548,16.719858,14.907196,12.63654,12.307447,11.141025,10.600084,9.929148,9.45643,8.571701,7.758207,7.304002,6.76734,6.4013395,6.1189747,5.582827,5.4455557,5.27837,4.931669,4.7735353,4.2981663,4.089385,3.9934957,3.594747,3.3250916,3.2820716,3.1333451,3.0284958,2.924639,2.804182,2.610983,2.4025881,2.3361583,2.1933415,2.0618162,1.9890157,1.9470472,1.835456,1.7623608,1.6410862,1.6304342,1.5745353,1.4767976,1.4154847,1.3708142,1.3029798,1.247712,1.2141601,1.1274959,1.1151457,1.046515,1.005432,0.93286216,0.8639463,0.85750455,0.8052483,0.75392044,0.7321785,0.7017563,0.69237065,0.68436563,0.6682571,0.61690235,0.6071354,0.58283573,0.5754347,0.53787327,0.52001554,0.48744455,0.46129814,0.4595521,0.4264549,0.41303095,0.40548894,0.393563,0.36615768,0.34558922,0.33037618,0.31970555,0.3091336,0.29284212,0.2856211,0.27588883,0.2719127,0.26504406,0.25000829,0.23950593,0.22838287,0.2199419,0.20818463,0.19514778,0.19192606,0.18436785,0.1786287,0.17386486,0.16457532,0.15901878,0.15762809,0.15330097,0.14836426,0.14280583,0.14151582,0.13611667,0.13325028,0.1300972,0.12381804,0.11629656,0.10965532,0.10640403,0.10242957,0.092812,0.09015011,0.08688579,0.076128885,0.074255586,0.06071591,0.051277865,0.04504653,0.026754107,1.3762457e-05,4.05555555555556,29.7746913580247,0.719083333333333,0.027261854166667,198925.888888889,3693799438.32099,0.6615,0.028514583333333,0.002251454722222,0.00012941383896,5.44444444444444,7.85802469135803,0.270244444444444,0.062951630802469,-9.75819444444445,9.25311587885803,0.527777777777778,0.249228395061728,0.155441666666667,0.025423282986111,123.227555555556,1089.32710069136,3.94444444444444,0.052469135802469,0.731336111111111,0.06675531841821
Esteban Maxera Trío,,788.007507324219,788.00726,319.65582,788.00916,319.6549,212.51396,176.03482,146.27975,141.73193,119.49974,99.725105,95.24398,91.737755,85.38095,83.911964,77.77366,74.3045,71.43174,67.90555,63.19489,58.072964,53.704483,51.06627,50.436012,46.143925,42.16794,39.321552,37.853573,32.17,31.541498,30.220083,29.684053,27.245647,26.347006,24.663942,23.653738,21.793707,19.73645,18.994535,17.474558,16.862854,15.88936,15.51542,14.723777,13.773682,13.582645,13.55358,12.775951,11.858978,11.694497,11.221954,11.080783,10.542205,10.286046,9.693957,9.510954,9.339665,8.993968,8.800603,8.731167,8.55819,8.225648,8.081259,7.9756374,7.577517,7.2317457,7.2011347,7.1096735,6.8434157,6.7358475,6.6300206,6.3724236,6.247712,6.0061617,5.8554163,5.7497396,5.589868,5.5162926,5.2715087,5.177157,5.122565,5.0223165,4.928708,4.8146615,4.6208715,4.6112857,4.5035963,4.330099,4.246134,4.0742526,4.023463,3.9280033,3.7098613,3.52319,3.2161798,3.2101402,3.1520588,2.914314,2.716964,2.5422266,2.3921587,2.1628652,2.096788,1.9752269,1.8781061,1.7912542,1.5811347,1.5053747,1.4395741,1.3383718,1.3115317,1.2484808,1.2122505,1.1515558,1.1415423,1.0710022,1.0366373,1.0209543,0.95965,0.92973644,0.9113924,0.88303,0.86507756,0.8441641,0.7854188,0.6886803,0.6070748,0.5454709,0.5306297,0.2628774,0.00044404124,,,,,,,,,,,,,,,,,,,,,,,,,,
Estrellas del Caribe,,455.607543945313,455.60757,174.3609,455.6073,174.36095,154.40594,71.929726,62.697716,51.11541,47.618927,45.34199,39.63866,38.950294,35.240097,31.84071,29.298283,26.860516,25.765417,25.037872,22.727,21.34175,20.713911,19.580534,18.54703,17.444855,16.84554,16.616196,15.91142,15.245454,14.805269,14.167438,13.967708,12.959104,12.626113,12.341106,11.927304,11.745814,11.593097,10.985987,10.757998,10.299989,9.887783,9.806254,9.52681,9.299316,9.034751,8.67785,8.586362,8.376572,8.26817,8.060006,7.837238,7.755891,7.6056967,7.3328896,7.1682734,7.103584,6.889622,6.725272,6.466707,6.2347946,6.107847,5.94038,5.9072556,5.7806773,5.652684,5.3641043,5.3121223,5.2447753,5.1429205,4.989724,4.8729515,4.7913117,4.746088,4.7116966,4.6639137,4.5305886,4.1411567,4.0710845,4.0257382,3.9821465,3.7842615,3.737577,3.6238916,3.5578885,3.4782932,3.3469498,3.2435186,3.181748,3.0457819,3.0207808,2.9202414,2.858999,2.6563375,2.5864985,2.5597959,2.4875307,2.4106812,2.2864032,2.2020178,1.9989758,1.9567024,1.8608338,1.8039849,1.693947,1.3868028,1.2994058,1.1590298,1.0908788,0.91421103,0.85694695,0.74355495,0.6590761,0.61175513,0.51498115,0.46984115,0.40735316,0.37831417,0.32437494,0.2888786,0.22920397,0.18320991,0.16073169,0.14894587,0.1271079,0.108758785,0.09589764,0.07458881,0.055339854,0.023969244,0.00012690673,,,,,,,,,,,,,,,,,,,,,,,,,,
Explosion Negra,0PAhX3PUzK17EH5JYy7ZeG,518.115661621094,518.1154,282.13892,518.1156,282.13892,220.57281,196.55563,153.98407,140.95334,129.02623,106.55946,103.388145,93.87298,88.93046,82.69351,81.2049,79.4182,75.235115,70.9807,66.91897,61.033474,60.18106,58.46748,53.866795,51.278458,48.800564,48.00069,47.59767,44.998436,43.38354,41.56169,40.62154,39.100315,38.3902,36.892136,34.22534,33.34463,32.780666,32.50736,31.636225,30.665113,29.422932,27.857962,27.340002,26.682413,26.205685,25.823402,24.560759,24.437801,23.292625,23.05704,22.679504,22.181637,21.02647,20.883173,20.225016,19.5888,19.313744,18.960573,18.55112,17.957268,17.126474,16.990694,16.74293,16.027954,15.849562,15.534376,14.970473,14.725684,14.1595745,13.968261,13.551294,13.24777,12.9642315,12.58753,12.35297,11.974367,11.704254,11.582701,10.837173,10.616149,10.493494,10.042963,9.895236,9.240856,8.876346,8.74897,8.499756,7.9986806,7.9338226,7.4273596,7.327437,7.040699,6.7119985,6.474211,6.3874393,6.158748,5.8766637,5.285157,5.1668816,4.9262986,4.6239815,4.1655397,3.8249304,3.6777773,3.5644767,3.4865892,3.3066528,3.2269146,3.1501365,2.8283854,2.6390474,2.5975606,2.47601,2.2615116,2.2051132,2.1145155,2.0760887,1.9992179,1.8724822,1.7332484,1.5465181,1.4248401,1.2504802,1.1439204,1.0528657,0.91669935,0.8750306,0.6695751,0.41992548,0.00020042276,1.86842105263158,9.71952908587258,0.732223684210526,0.011151568386427,216646.263157895,1469204261.64127,0.770027631578947,0.026000075683864,0.004621531578947,0.000598387546915,5.32894736842105,10.8260041551247,0.175721052631579,0.017925972977839,-6.06698684210526,7.92466946035318,0.631578947368421,0.232686980609418,0.154240789473684,0.011470145573061,120.801947368421,1067.49478510249,3.96052631578947,0.116862880886427,0.756644736842105,0.02564704484072
EXPR taller de prácticas sonoras,,229.080520629883,229.08052,106.2918,229.08076,106.291725,87.71841,79.09133,71.60298,60.950047,52.342033,51.2861,45.004177,42.80073,37.94254,35.374447,34.45938,32.462135,31.368101,30.730064,28.94273,27.864992,24.17125,23.147606,23.040419,22.327213,21.769747,21.146688,20.1448,19.305958,18.579374,18.046171,17.311787,16.914837,16.341808,15.790897,15.448842,15.091469,14.125974,13.638236,13.367017,12.60192,12.358366,11.86419,11.766431,11.421303,11.11999,10.964721,10.080345,10.047455,9.863305,9.805247,9.349931,9.091376,8.915109,8.59429,8.475162,7.9764304,7.924159,7.6232424,7.46798,7.106446,6.9476733,6.8184223,6.7313194,6.640982,6.5243964,6.4123497,6.2431016,6.0892797,5.9403567,5.791655,5.7541113,5.545339,5.486187,5.374955,5.3061213,5.2116504,5.188938,4.8489246,4.824877,4.5678477,4.463179,4.4386635,4.360776,4.103522,4.0203657,3.8524358,3.7044806,3.661654,3.5715082,3.4373274,3.2444997,3.1722877,2.9429617,2.793207,2.5771117,2.4183102,2.1187532,2.0538247,1.882574,1.6822314,1.586047,1.4758584,1.4126207,1.2737848,1.247443,1.1841176,1.01468,1.0014088,0.978554,0.8972216,0.80110705,0.7734011,0.72425985,0.67358536,0.6532812,0.62190396,0.5650597,0.5464008,0.53045446,0.45236102,0.41308215,0.4048346,0.35125244,0.3088867,0.28761822,0.25909838,0.23188311,0.21242839,0.123526424,0.00011442174,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabiola Roudha,,328.939331054687,328.93918,145.0259,328.93948,145.02597,115.537926,108.09935,88.38088,78.41284,74.13925,69.058945,67.25225,59.89398,59.019592,54.81044,52.38999,50.338497,45.46901,40.212,39.134285,38.48146,37.118446,35.525227,33.299805,30.139765,28.895542,28.212267,25.411366,25.030218,23.40508,21.922144,20.411037,19.20505,18.575802,17.98163,17.436409,16.612888,16.097435,15.644452,15.3850155,14.616858,14.082345,12.974258,12.581561,11.85911,11.356202,11.153973,10.819596,10.2854185,10.024324,9.294551,9.025643,8.634469,8.438431,8.19643,7.7093334,7.589965,7.3186297,7.140005,6.867232,6.399131,6.0400734,5.98536,5.857473,5.604636,5.459838,5.2902074,5.028637,4.904381,4.691762,4.665448,4.5677423,4.487357,4.255282,4.203407,4.0442824,3.771456,3.6623902,3.6209612,3.4540157,3.4176142,3.272887,3.0883977,2.9785938,2.926805,2.8469646,2.796357,2.6702652,2.6278892,2.5791652,2.4188118,2.3171058,2.234952,2.1583295,2.0769494,2.0214052,1.976559,1.9275343,1.7968172,1.7629617,1.7484599,1.6581843,1.6489217,1.583839,1.4879662,1.4119111,1.3515497,1.2943585,1.2656504,1.2104286,1.1415141,1.0483161,0.9831856,0.9074065,0.8655959,0.8273828,0.77422565,0.73377585,0.6848273,0.6405739,0.6164878,0.5925466,0.57738465,0.54416436,0.5005185,0.4426047,0.4332022,0.38166767,0.31251976,0.29674116,7.842507e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Fairouz Oudjida,,125.632331848145,125.632286,78.70563,125.63232,78.7056,60.61864,57.06316,46.236923,37.132545,34.966164,32.283203,31.2728,29.598776,26.897757,26.505684,22.407328,22.316603,19.402006,19.220955,18.492641,17.52312,16.147015,14.820428,14.382427,13.691487,12.434077,11.501763,11.035695,10.417144,9.705092,9.554176,9.398581,8.568254,8.404982,8.05906,7.481449,7.1970725,6.811823,6.709312,6.414646,6.2206125,5.960867,5.590543,5.50065,5.3224607,5.189507,4.8605356,4.757459,4.4662848,4.4450235,4.1896834,3.8495333,3.7918024,3.7052536,3.5204139,3.3578067,3.2293894,3.0735009,2.9397728,2.846986,2.769537,2.6051202,2.531422,2.4069507,2.3878248,2.2899995,2.1962047,2.0644119,2.0226026,1.9667556,1.8098158,1.744248,1.6533866,1.6299411,1.4948784,1.3978014,1.3568509,1.3278526,1.2769378,1.2464739,1.1671298,1.1433941,1.0660862,1.0373658,1.0196422,0.94223183,0.9165489,0.9153743,0.8697835,0.82738596,0.7855037,0.7395101,0.71623814,0.7013127,0.6303979,0.6140828,0.5758177,0.46989107,0.40256226,0.39979354,0.33125287,0.26944277,0.25220838,0.22783275,0.2262052,0.20517609,0.1899947,0.17466575,0.16759649,0.154014,0.14127925,0.13635431,0.12993851,0.12405508,0.120614134,0.11780224,0.108173214,0.10715873,0.106630854,0.09551613,0.09385576,0.091359146,0.084425606,0.08236653,0.07134305,0.07056401,0.06858123,0.064102106,0.05188948,0.027061647,2.9953078e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Fede Blois,,369.986724853516,369.98703,165.59608,369.9877,165.59612,108.65602,101.54306,92.56936,83.482346,80.69327,72.6007,65.224304,60.521095,59.672325,54.274788,51.319016,49.670795,44.803276,41.537247,41.20279,39.009876,35.117546,34.079453,31.912918,28.884624,28.554508,27.854416,24.259605,23.539997,23.182266,22.338354,20.430906,19.688784,18.980288,18.281525,17.4812,16.842968,16.81128,16.16741,15.341378,14.950519,14.48764,14.073363,13.1363125,12.916762,12.07758,11.515348,11.459319,11.098748,10.570141,10.416803,10.02038,9.494826,9.21534,8.931561,8.675019,8.486108,8.309749,8.126383,7.747545,7.7072725,7.360008,7.2529073,7.1036806,7.0546575,6.640598,6.457339,6.4170823,6.240784,6.004696,5.821282,5.613433,5.5570087,5.4714966,5.3932233,5.1740417,5.0576143,4.98522,4.775824,4.719537,4.627685,4.5154705,4.4463234,4.404864,4.1748457,4.0649443,3.8948765,3.7893283,3.734694,3.5144517,3.4877224,3.3672326,3.3008134,3.1430116,3.139144,2.96143,2.8418722,2.7922587,2.6937106,2.5946534,2.5225923,2.4882436,2.317141,2.2022517,2.1374445,2.0544806,2.017604,1.901516,1.8552188,1.7572107,1.6844032,1.5794692,1.5070698,1.4812684,1.4000132,1.3185861,1.1604346,1.120784,1.0714927,1.0444208,0.99471015,0.926886,0.87453055,0.8387827,0.7889724,0.7374548,0.6904907,0.6146398,0.5380259,0.23480684,0.00010761444,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Miranda,,269.476287841797,269.47638,100.54887,269.47568,100.548874,98.88458,85.44094,79.513794,75.2081,71.67098,63.319412,60.27611,56.299328,53.873806,51.371136,48.118332,46.138344,44.383877,43.02502,39.95768,36.86754,36.1758,33.14338,30.19445,29.279974,28.204647,27.45342,27.011768,26.227173,25.998354,24.435871,23.431866,21.148628,20.562502,19.65748,19.416159,18.046474,17.986149,17.013762,16.622698,16.265629,15.974126,15.04773,14.892772,13.815639,13.254805,12.84317,12.363969,12.087694,11.760364,11.211475,10.898538,10.353742,9.979621,9.44321,9.350358,9.13647,8.969994,8.564849,8.067404,7.463199,7.3561516,7.207784,6.7460995,6.6363645,6.2105656,6.0733314,5.9949164,5.6600404,5.536532,5.256289,5.1547503,5.123463,4.833118,4.74862,4.316755,4.209989,3.999239,3.938036,3.7562652,3.6118255,3.431066,3.2652588,3.0758107,2.938761,2.796174,2.747049,2.579946,2.5176167,2.4814365,2.3430436,2.2547045,2.1776552,2.1164958,2.0438054,1.9398516,1.9325985,1.8040802,1.7270334,1.6617801,1.6005645,1.5679575,1.468655,1.4058518,1.3498302,1.3084245,1.2631679,1.2316936,1.2141896,1.1508594,1.1240853,1.0626465,1.0425168,1.0231317,1.000345,0.9228072,0.86571914,0.8241353,0.80947274,0.7468258,0.6816268,0.6681575,0.62640125,0.6049695,0.5801196,0.5326996,0.49547678,0.4650882,0.4352757,0.40378106,8.2611026e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
Fundación Escuela Canalón,,363.436431884766,363.43646,210.27467,363.43637,210.27484,198.29247,168.44196,161.84389,137.16364,125.78053,116.7679,109.82495,100.9871,97.190926,89.64085,81.52607,78.80633,77.90048,70.190735,62.10474,59.767963,57.55371,54.65536,51.687748,48.750324,47.15775,46.116474,42.430744,41.234535,38.56937,37.656124,35.85818,35.000385,33.319336,32.78113,30.568504,29.993769,28.298382,26.703312,26.35951,25.451588,23.921103,22.486012,21.08452,20.614822,19.91338,19.340788,18.611475,18.388561,17.948818,17.036026,16.248623,16.159298,14.993453,13.8691225,13.809757,13.568393,12.317714,11.827929,11.009546,10.875574,9.996921,9.683034,9.348079,8.604878,7.9769235,7.388251,7.069018,6.3166084,6.040049,5.7632313,5.60258,5.4363165,5.069142,4.6148334,4.0432663,3.991726,3.8911934,3.6573722,3.5492704,3.370087,3.2429047,3.0293016,2.9236348,2.8067477,2.6184022,2.6036434,2.4789512,2.4173768,2.2340035,2.1900938,2.0553126,1.9551618,1.8779055,1.7236139,1.6775327,1.6247689,1.5321937,1.4548064,1.3474187,1.3231081,1.2075452,1.1001402,1.0514532,0.99520874,0.9678194,0.88707083,0.84209627,0.8168674,0.7617598,0.7387887,0.6819049,0.6625211,0.6577198,0.6459007,0.6282138,0.6054158,0.58589804,0.5447849,0.51481014,0.49734703,0.48216015,0.46889362,0.42333007,0.40078914,0.36352372,0.30417043,0.274888,0.23646519,0.13564663,0.000110020745,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaiteros de Pueblo Santo,,611.067016601563,611.06604,303.71564,611.0671,303.71582,214.38081,194.86014,168.69847,144.54248,130.3568,125.18726,114.37361,104.50784,102.384415,88.14826,86.804054,83.35919,77.933815,73.08343,70.567444,65.26071,62.402355,59.768196,58.149323,55.319,54.238426,53.55834,51.525227,49.463665,46.98015,46.690983,45.827248,44.55782,42.705963,39.691704,39.073586,38.624283,37.17988,36.431896,35.64406,33.72923,32.923058,32.82348,30.878338,30.456364,30.256817,29.697159,29.169956,27.559874,26.643335,26.273533,25.654356,24.435892,24.224285,23.999525,23.306383,23.161547,22.652893,21.737085,21.555553,21.321047,20.864958,19.742346,19.589252,19.16856,18.682398,18.329056,18.099777,17.678345,16.790709,16.541393,16.117514,15.011603,14.722555,14.47114,13.958514,13.778762,13.428835,13.217099,12.855527,12.344822,11.694363,11.385173,10.746782,10.242771,9.750981,8.97421,8.523797,8.008102,7.8604193,7.5444026,6.969217,6.7091794,6.059567,5.0881653,4.786675,4.6503053,4.4835296,4.083457,3.8708024,3.6558497,3.4471295,3.3640718,3.1715302,3.0245028,2.953822,2.8386471,2.5821764,2.4742136,2.2161238,2.1605816,2.1242678,2.0455024,1.9372455,1.8271973,1.7436572,1.6258135,1.5479114,1.482814,1.4215289,1.2799551,1.2180402,1.1141671,1.046025,1.0052865,0.9135357,0.8665945,0.7877229,0.7452942,0.3372863,0.00016580363,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordos Project,50oQ0XTvUdlUSWDRzPpS9N,173.386535644531,173.38657,90.636406,173.38666,90.636444,84.92644,53.98107,47.398567,39.713047,35.864742,34.798546,32.18074,31.11418,27.774931,27.18129,25.919798,24.194502,23.88567,22.007406,21.425484,21.109444,19.95001,19.548412,18.64648,17.84409,16.969442,15.868289,15.469144,14.744362,14.622544,14.061183,13.700681,13.076789,12.524145,12.139141,11.491197,11.053948,10.430883,10.124623,10.05922,9.459679,9.371622,8.929659,8.828601,8.397756,7.949872,7.8417253,7.4489355,7.180433,6.949262,6.7197375,6.5887103,6.2213717,5.9980597,5.4822297,5.2002935,5.0894876,4.863477,4.58466,4.360212,4.258532,4.1468935,4.019453,3.9014452,3.8431704,3.7987776,3.6921523,3.5446408,3.4928236,3.223784,3.1873763,3.1504655,3.0747547,3.0002673,2.8082945,2.7184725,2.6935356,2.5636325,2.5283675,2.454327,2.3578758,2.282486,2.1663232,2.1083257,2.0599556,2.0133913,1.9794217,1.8553641,1.8231208,1.687555,1.6448193,1.6168654,1.5925167,1.5372452,1.4992218,1.464652,1.3445936,1.2875404,1.1067125,0.9958771,0.9118716,0.82146055,0.7142971,0.59147394,0.49277273,0.36920437,0.16895577,0.12896755,0.06793253,0.01689657,0.0027274166,0.0016168085,0.0015992671,0.0003166517,0.0001681142,0.00016018437,0.00014808064,0.00013392643,0.0001294602,0.00012497614,0.00011809614,0.00011655709,0.000107332664,0.000101509104,9.581051e-05,9.2728464e-05,8.614125e-05,7.995089e-05,7.296606e-05,4.8296253e-05,4.309539e-05,0.761904761904762,1.32426303854875,0.634261904761905,0.017947431405896,236530.666666667,2430476070.36508,0.622738095238095,0.031082288548753,0.057115914047619,0.029529937085311,4.85714285714286,10.312925170068,0.137133333333333,0.007239913650794,-9.97471428571429,10.6763638707483,0.571428571428571,0.244897959183674,0.050509523809524,0.00103277324263,122.687976190476,1227.40864945181,3.76190476190476,0.324263038548753,0.759302380952381,0.067105982137188
Grabaciones Tierranegra,,588.888244628906,588.8881,224.86407,588.8881,224.86418,135.35916,115.08041,79.259735,72.930786,60.90524,53.644974,49.13058,47.894165,43.95232,40.005882,39.483494,37.978714,35.180172,32.97475,31.326103,30.2174,28.479477,28.338713,27.042776,26.661154,24.964905,22.936586,22.564945,21.469618,21.103168,20.555948,20.007263,18.896666,17.855148,16.999447,15.997605,15.500153,14.967578,14.249281,13.573398,13.273039,13.016651,12.893457,12.621668,12.041104,11.656049,11.450343,10.97371,10.456037,9.8560095,9.4058895,9.250826,9.072847,8.813017,8.708865,8.421616,7.968215,7.8010798,7.5409746,7.2636557,6.9986396,6.5938406,6.443347,6.2413325,6.091006,5.961662,5.8277726,5.665772,5.3925123,5.284424,5.131547,5.042847,4.823364,4.707369,4.417121,4.324848,4.2496915,4.1021514,3.9428594,3.754585,3.73815,3.5676193,3.3646886,3.2378178,3.0566995,2.9440048,2.8844554,2.6998587,2.624297,2.5174973,2.3246558,2.1812184,2.136123,2.0980852,2.026045,1.9512216,1.9028836,1.7602654,1.6751884,1.5582813,1.4769919,1.4305218,1.3432288,1.2170087,1.1751444,1.039527,1.0207065,0.9943492,0.96475446,0.93779063,0.9150435,0.83150905,0.7775182,0.7304133,0.7201935,0.6916068,0.6259022,0.58250374,0.5687396,0.5501492,0.53364164,0.5060208,0.48483002,0.4684565,0.45728457,0.43840864,0.3610731,0.3205615,0.26779303,0.15860608,0.00014035853,,,,,,,,,,,,,,,,,,,,,,,,,,
Guateque Project,,684.999389648438,684.9984,371.59848,684.9987,371.59857,247.10106,240.28008,220.14049,196.60449,148.56798,133.6311,131.5347,120.21621,117.61863,105.27247,89.78395,89.513794,85.29386,79.83861,72.86536,68.40546,68.25173,67.039795,63.45878,61.763275,61.12559,57.27505,56.25517,53.94729,51.260437,50.514423,49.482277,47.325134,45.446457,44.750343,41.942226,39.24338,37.23344,36.940094,36.33243,35.98413,34.889698,34.04683,33.833946,33.046448,32.85759,31.533216,29.815954,29.527359,29.122728,28.25505,27.955706,27.271204,24.764227,24.539188,24.41773,23.473164,23.214174,22.871923,22.526615,21.759384,21.33173,20.883068,20.27105,19.559338,19.30355,18.492476,17.892017,17.463367,16.631248,16.162554,15.895915,15.6494465,14.762061,14.545928,14.325951,13.986311,13.3162155,13.016509,12.846567,12.483689,12.037382,11.4307995,11.189616,11.034845,10.725931,10.393178,10.128531,9.360166,8.79212,8.4938965,8.206479,7.6614103,7.533837,7.339904,6.8362403,6.7474217,5.7813854,5.636595,5.411603,5.295059,5.0633345,4.8282366,4.744,4.5925236,4.3835535,4.1523294,3.8714194,3.6435068,3.564753,3.4366431,3.382228,3.2620974,3.1248102,3.103249,2.8808424,2.841315,2.773003,2.6475418,2.5828116,2.516339,2.3762488,2.2665343,2.2476203,2.0359201,1.9136478,1.7522064,1.5965282,1.2612481,0.64377475,0.00020382901,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendrix B,2nCLKVKfk84X672p4mwBCh,447.778869628906,447.7789,188.38826,447.7787,188.38802,127.46589,99.76532,94.96189,72.108574,70.37703,61.76107,57.941513,55.99239,50.885643,50.422318,44.88188,43.318554,42.62929,40.506496,38.76669,38.05554,37.28715,35.284336,34.41678,34.06463,33.020958,32.64483,31.651457,30.260916,29.105587,28.828604,28.572058,28.133472,26.507217,25.960331,24.85865,24.461409,24.092075,23.557318,23.041252,22.93217,22.20782,21.650354,21.148214,21.000645,20.86743,20.522858,20.039127,18.712036,18.378086,18.219717,17.800554,17.17784,17.064285,16.813627,15.769721,15.719775,15.456776,15.15833,14.619677,14.328974,14.15242,13.880278,13.524031,13.270131,13.001827,12.775463,12.436139,12.051671,11.952906,11.574328,11.317643,11.032019,10.85526,10.601303,10.37394,10.281371,9.826771,9.520871,9.459546,9.053988,8.9118595,8.511433,8.161317,8.0084305,7.6212125,7.389656,7.0926614,7.047088,6.84798,6.4684057,6.038041,5.6727204,5.5132766,5.0688453,5.014908,4.7423553,4.534445,4.3328304,3.8262672,3.6700613,3.4469266,3.2872617,3.1166275,2.9182425,2.8090336,2.5744715,2.4780228,2.4332566,2.125584,2.0536022,2.0065165,1.8853714,1.8073027,1.7374918,1.627488,1.5466079,1.5313659,1.3540335,1.2910606,1.2288922,1.1872265,1.0480675,0.88543636,0.7647005,0.68603784,0.55560476,0.5362129,0.42452574,0.22749281,0.00011030264,0.75,18.2430555555556,0.665444444444445,0.00835274691358,201354.527777778,2859430953.02701,0.691972222222222,0.021817304783951,0.433308979722222,0.163698348612813,4.30555555555556,11.9899691358025,0.18475,0.011970314166667,-9.04086111111111,4.79692034182099,0.444444444444444,0.246913580246914,0.051522222222222,0.000470378395062,122.044388888889,311.196147515432,4.02777777777778,0.027006172839506,0.451977777777778,0.040996450617284
